OBJECTID,FID_OutputLines,FID_Intersections
33800,16135,65424
33801,16135,65425
33802,16135,65426
33803,16135,65427
33804,16135,65428
33805,16140,65309
33806,16140,65310
33807,16140,65311
33808,16140,65312
33809,16140,65313
33810,16140,65314
33811,16171,65681
33812,16171,65682
33813,16171,65683
33814,16171,65684
33815,16171,65685
33816,16171,65686
33817,16175,65675
33818,16175,65676
33819,16175,65677
33820,16175,65678
33821,16175,65679
33822,16175,65680
33823,16180,65669
33824,16180,65670
33825,16180,65671
33826,16180,65672
33827,16180,65673
33828,16180,65674
33829,16191,65441
33830,16191,65442
33831,16191,65443
33832,16191,65444
33833,16191,65445
33834,16191,65446
33835,16216,67643
33836,16216,67644
33837,16216,67645
33838,16216,67646
33839,16216,67647
33840,16216,67648
33841,16218,67601
33842,16218,67602
33843,16218,67603
33844,16218,67604
33845,16218,67605
33846,16218,67606
33847,16253,65459
33848,16253,65460
33849,16253,65461
33850,16253,65462
33851,16253,65463
33852,16253,65464
33853,16256,67607
33854,16256,67608
33855,16256,67609
33856,16256,67610
33857,16256,67611
33858,16256,67612
33859,16257,66875
33860,16257,66876
33861,16257,66877
33862,16257,66878
33863,16257,66879
33864,16257,66880
33865,16273,67631
33866,16273,67632
33867,16273,67633
33868,16273,67634
33869,16273,67635
33870,16273,67636
33871,16314,63437
33872,16314,63438
33873,16314,63439
33874,16314,63440
33875,16314,63441
33876,16314,63442
33877,16323,66203
33878,16323,66204
33879,16323,66205
33880,16323,66206
33881,16323,66207
33882,16323,66208
33883,16324,66197
33884,16324,66198
33885,16324,66199
33886,16324,66200
33887,16324,66201
33888,16324,66202
33889,16324,66209
33890,16324,66210
33891,16324,66211
33892,16324,66212
33893,16324,66213
33894,16324,66214
33895,16330,66251
33896,16330,66252
33897,16330,66253
33898,16330,66254
33899,16330,66255
33900,16330,66256
33901,16350,64355
33902,16350,64356
33903,16350,64357
33904,16350,64358
33905,16350,64359
33906,16350,64360
33907,16353,64343
33908,16353,64344
33909,16353,64345
33910,16353,64346
33911,16353,64347
33912,16353,64348
33913,16374,68777
33914,16374,68778
33915,16374,68779
33916,16374,68780
33917,16374,68781
33918,16374,68782
33919,16375,68795
33920,16375,68796
33921,16375,68797
33922,16375,68798
33923,16375,68799
33924,16375,68800
33925,16376,68789
33926,16376,68790
33927,16376,68791
33928,16376,68792
33929,16376,68793
33930,16376,68794
33931,16378,68771
33932,16378,68772
33933,16378,68773
33934,16378,68774
33935,16378,68775
33936,16378,68776
33937,16391,63515
33938,16391,63516
33939,16391,63517
33940,16391,63518
33941,16391,63519
33942,16391,63520
33943,16395,63509
33944,16395,63510
33945,16395,63511
33946,16395,63512
33947,16395,63513
33948,16395,63514
33949,16396,63479
33950,16396,63480
33951,16396,63481
33952,16396,63482
33953,16396,63483
33954,16396,63484
33955,16397,63473
33956,16397,63474
33957,16397,63475
33958,16397,63476
33959,16397,63477
33960,16397,63478
33961,16398,63467
33962,16398,63468
33963,16398,63469
33964,16398,63470
33965,16398,63471
33966,16398,63472
33967,16399,63461
33968,16399,63462
33969,16399,63463
33970,16399,63464
33971,16399,63465
33972,16399,63466
33973,16400,63455
33974,16400,63456
33975,16400,63457
33976,16400,63458
33977,16400,63459
33978,16400,63460
33979,16401,63503
33980,16401,63504
33981,16401,63505
33982,16401,63506
33983,16401,63507
33984,16401,63508
33985,16402,63497
33986,16402,63498
33987,16402,63499
33988,16402,63500
33989,16402,63501
33990,16402,63502
33991,16403,63449
33992,16403,63450
33993,16403,63451
33994,16403,63452
33995,16403,63453
33996,16403,63454
33997,16405,63491
33998,16405,63492
33999,16405,63493
34000,16405,63494
34001,16405,63495
34002,16405,63496
34003,16409,63617
34004,16409,63618
34005,16409,63619
34006,16409,63620
34007,16409,63621
34008,16409,63622
34009,16410,63599
34010,16410,63600
34011,16410,63601
34012,16410,63602
34013,16410,63603
34014,16410,63604
34015,16412,63605
34016,16412,63606
34017,16412,63607
34018,16412,63608
34019,16412,63609
34020,16412,63610
34021,16414,63593
34022,16414,63594
34023,16414,63595
34024,16414,63596
34025,16414,63597
34026,16414,63598
34027,16415,63581
34028,16415,63582
34029,16415,63583
34030,16415,63584
34031,16415,63585
34032,16415,63586
34033,16416,63551
34034,16416,63552
34035,16416,63553
34036,16416,63554
34037,16416,63555
34038,16416,63556
34039,16417,63569
34040,16417,63570
34041,16417,63571
34042,16417,63572
34043,16417,63573
34044,16417,63574
34045,16418,63557
34046,16418,63558
34047,16418,63559
34048,16418,63560
34049,16418,63561
34050,16418,63562
34051,16419,63539
34052,16419,63540
34053,16419,63541
34054,16419,63542
34055,16419,63543
34056,16419,63544
34057,16441,64619
34058,16441,64620
34059,16441,64621
34060,16441,64622
34061,16441,64623
34062,16441,64624
34063,16501,63395
34064,16501,63396
34065,16501,63397
34066,16501,63398
34067,16501,63399
34068,16501,63400
34069,16502,63347
34070,16502,63348
34071,16502,63349
34072,16502,63350
34073,16502,63351
34074,16502,63352
34075,16503,63365
34076,16503,63366
34077,16503,63367
34078,16503,63368
34079,16503,63369
34080,16503,63370
34081,16504,63359
34082,16504,63360
34083,16504,63361
34084,16504,63362
34085,16504,63363
34086,16504,63364
34087,16505,63353
34088,16505,63354
34089,16505,63355
34090,16505,63356
34091,16505,63357
34092,16505,63358
34093,16506,63341
34094,16506,63342
34095,16506,63343
34096,16506,63344
34097,16506,63345
34098,16506,63346
34099,16507,63335
34100,16507,63336
34101,16507,63337
34102,16507,63338
34103,16507,63339
34104,16507,63340
34105,16509,63389
34106,16509,63390
34107,16509,63391
34108,16509,63392
34109,16509,63393
34110,16509,63394
34111,16544,66941
34112,16544,66942
34113,16544,66943
34114,16544,66944
34115,16544,66945
34116,16544,66946
34117,16545,66959
34118,16545,66960
34119,16545,66961
34120,16545,66962
34121,16545,66963
34122,16545,66964
34123,16546,66953
34124,16546,66954
34125,16546,66955
34126,16546,66956
34127,16546,66957
34128,16546,66958
34129,16547,66947
34130,16547,66948
34131,16547,66949
34132,16547,66950
34133,16547,66951
34134,16547,66952
34135,16548,66935
34136,16548,66936
34137,16548,66937
34138,16548,66938
34139,16548,66939
34140,16548,66940
34141,16549,66929
34142,16549,66930
34143,16549,66931
34144,16549,66932
34145,16549,66933
34146,16549,66934
34147,16550,66923
34148,16550,66924
34149,16550,66925
34150,16550,66926
34151,16550,66927
34152,16550,66928
34153,16551,66917
34154,16551,66918
34155,16551,66919
34156,16551,66920
34157,16551,66921
34158,16551,66922
34159,16553,66515
34160,16553,66516
34161,16553,66517
34162,16553,66518
34163,16553,66519
34164,16553,66520
34165,16562,68135
34166,16562,68136
34167,16562,68137
34168,16562,68138
34169,16562,68139
34170,16562,68140
34171,16563,68177
34172,16563,68178
34173,16563,68179
34174,16563,68180
34175,16563,68181
34176,16563,68182
34177,16564,63821
34178,16564,63822
34179,16564,63823
34180,16564,63824
34181,16564,63825
34182,16564,63826
34183,16565,68129
34184,16565,68130
34185,16565,68131
34186,16565,68132
34187,16565,68133
34188,16565,68134
34189,16566,68123
34190,16566,68124
34191,16566,68125
34192,16566,68126
34193,16566,68127
34194,16566,68128
34195,16567,68117
34196,16567,68118
34197,16567,68119
34198,16567,68120
34199,16567,68121
34200,16567,68122
34201,16569,68153
34202,16569,68154
34203,16569,68155
34204,16569,68156
34205,16569,68157
34206,16569,68158
34207,16570,68111
34208,16570,68112
34209,16570,68113
34210,16570,68114
34211,16570,68115
34212,16570,68116
34213,16572,68105
34214,16572,68106
34215,16572,68107
34216,16572,68108
34217,16572,68109
34218,16572,68110
34219,16574,68099
34220,16574,68100
34221,16574,68101
34222,16574,68102
34223,16574,68103
34224,16574,68104
34225,16576,68087
34226,16576,68088
34227,16576,68089
34228,16576,68090
34229,16576,68091
34230,16576,68092
34231,16577,68093
34232,16577,68094
34233,16577,68095
34234,16577,68096
34235,16577,68097
34236,16577,68098
34237,16578,68063
34238,16578,68064
34239,16578,68065
34240,16578,68066
34241,16578,68067
34242,16578,68068
34243,16580,68081
34244,16580,68082
34245,16580,68083
34246,16580,68084
34247,16580,68085
34248,16580,68086
34249,16581,68141
34250,16581,68142
34251,16581,68143
34252,16581,68144
34253,16581,68145
34254,16581,68146
34255,16582,68069
34256,16582,68070
34257,16582,68071
34258,16582,68072
34259,16582,68073
34260,16582,68074
34261,16584,68075
34262,16584,68076
34263,16584,68077
34264,16584,68078
34265,16584,68079
34266,16584,68080
34267,16596,65909
34268,16596,65910
34269,16596,65911
34270,16596,65912
34271,16596,65913
34272,16596,65914
34273,16600,67139
34274,16600,67140
34275,16600,67141
34276,16600,67142
34277,16600,67143
34278,16600,67144
34279,16602,67673
34280,16602,67674
34281,16602,67675
34282,16602,67676
34283,16602,67677
34284,16602,67678
34285,16603,63827
34286,16603,63828
34287,16603,63829
34288,16603,63830
34289,16603,63831
34290,16603,63832
34291,16604,67697
34292,16604,67698
34293,16604,67699
34294,16604,67700
34295,16604,67701
34296,16604,67702
34297,16605,67691
34298,16605,67692
34299,16605,67693
34300,16605,67694
34301,16605,67695
34302,16605,67696
34303,16606,67685
34304,16606,67686
34305,16606,67687
34306,16606,67688
34307,16606,67689
34308,16606,67690
34309,16607,67679
34310,16607,67680
34311,16607,67681
34312,16607,67682
34313,16607,67683
34314,16607,67684
34315,16608,67667
34316,16608,67668
34317,16608,67669
34318,16608,67670
34319,16608,67671
34320,16608,67672
34321,16609,67661
34322,16609,67662
34323,16609,67663
34324,16609,67664
34325,16609,67665
34326,16609,67666
34327,16610,67655
34328,16610,67656
34329,16610,67657
34330,16610,67658
34331,16610,67659
34332,16610,67660
34333,16611,66095
34334,16611,66096
34335,16611,66097
34336,16611,66098
34337,16611,66099
34338,16611,66100
34339,16612,63875
34340,16612,63876
34341,16612,63877
34342,16612,63878
34343,16612,63879
34344,16612,63880
34345,16639,69029
34346,16639,69030
34347,16639,69031
34348,16639,69032
34349,16639,69033
34350,16639,69034
34351,16640,69011
34352,16640,69012
34353,16640,69013
34354,16640,69014
34355,16640,69015
34356,16640,69016
34357,16644,69023
34358,16644,69024
34359,16644,69025
34360,16644,69026
34361,16644,69027
34362,16644,69028
34363,16651,65291
34364,16651,65292
34365,16651,65293
34366,16651,65294
34367,16651,65295
34368,16651,65296
34369,16660,66881
34370,16660,66882
34371,16660,66883
34372,16660,66884
34373,16660,66885
34374,16660,66886
34375,16663,69125
34376,16663,69126
34377,16663,69127
34378,16663,69128
34379,16663,69129
34380,16663,69130
34381,16670,68033
34382,16670,68034
34383,16670,68035
34384,16670,68036
34385,16670,68037
34386,16670,68038
34387,16671,68021
34388,16671,68022
34389,16671,68023
34390,16671,68024
34391,16671,68025
34392,16671,68026
34393,16672,63977
34394,16672,63978
34395,16672,63979
34396,16672,63980
34397,16672,63981
34398,16672,63982
34399,16673,68045
34400,16673,68046
34401,16673,68047
34402,16673,68048
34403,16673,68049
34404,16673,68050
34405,16674,68039
34406,16674,68040
34407,16674,68041
34408,16674,68042
34409,16674,68043
34410,16674,68044
34411,16675,68027
34412,16675,68028
34413,16675,68029
34414,16675,68030
34415,16675,68031
34416,16675,68032
34417,16676,63971
34418,16676,63972
34419,16676,63973
34420,16676,63974
34421,16676,63975
34422,16676,63976
34423,16678,68009
34424,16678,68010
34425,16678,68011
34426,16678,68012
34427,16678,68013
34428,16678,68014
34429,16681,66539
34430,16681,66540
34431,16681,66541
34432,16681,66542
34433,16681,66543
34434,16681,66544
34435,16682,65135
34436,16682,65136
34437,16682,65137
34438,16682,65138
34439,16682,65139
34440,16682,65140
34441,16691,65117
34442,16691,65118
34443,16691,65119
34444,16691,65120
34445,16691,65121
34446,16691,65122
34447,16692,65105
34448,16692,65106
34449,16692,65107
34450,16692,65108
34451,16692,65109
34452,16692,65110
34453,16693,65093
34454,16693,65094
34455,16693,65095
34456,16693,65096
34457,16693,65097
34458,16693,65098
34459,16695,65111
34460,16695,65112
34461,16695,65113
34462,16695,65114
34463,16695,65115
34464,16695,65116
34465,16696,65099
34466,16696,65100
34467,16696,65101
34468,16696,65102
34469,16696,65103
34470,16696,65104
34471,16697,63965
34472,16697,63966
34473,16697,63967
34474,16697,63968
34475,16697,63969
34476,16697,63970
34477,16699,65087
34478,16699,65088
34479,16699,65089
34480,16699,65090
34481,16699,65091
34482,16699,65092
34483,16701,65429
34484,16701,65430
34485,16701,65431
34486,16701,65432
34487,16701,65433
34488,16701,65434
34489,16706,67619
34490,16706,67620
34491,16706,67621
34492,16706,67622
34493,16706,67623
34494,16706,67624
34495,16721,67613
34496,16721,67614
34497,16721,67615
34498,16721,67616
34499,16721,67617
34500,16721,67618
34501,16723,65411
34502,16723,65412
34503,16723,65413
34504,16723,65414
34505,16723,65415
34506,16723,65416
34507,16737,66545
34508,16737,66546
34509,16737,66547
34510,16737,66548
34511,16737,66549
34512,16737,66550
34513,16738,65147
34514,16738,65148
34515,16738,65149
34516,16738,65150
34517,16738,65151
34518,16738,65152
34519,16761,66509
34520,16761,66510
34521,16761,66511
34522,16761,66512
34523,16761,66513
34524,16761,66514
34525,16762,65123
34526,16762,65124
34527,16762,65125
34528,16762,65126
34529,16762,65127
34530,16762,65128
34531,16763,65285
34532,16763,65286
34533,16763,65287
34534,16763,65288
34535,16763,65289
34536,16763,65290
34537,16790,64325
34538,16790,64326
34539,16790,64327
34540,16790,64328
34541,16790,64329
34542,16790,64330
34543,16804,67463
34544,16804,67464
34545,16804,67465
34546,16804,67466
34547,16804,67467
34548,16804,67468
34549,16806,68483
34550,16806,68484
34551,16806,68485
34552,16806,68486
34553,16806,68487
34554,16806,68488
34555,16809,65837
34556,16809,65838
34557,16809,65839
34558,16809,65840
34559,16809,65841
34560,16809,65842
34561,16811,65825
34562,16811,65826
34563,16811,65827
34564,16811,65828
34565,16811,65829
34566,16811,65830
34567,16812,65831
34568,16812,65832
34569,16812,65833
34570,16812,65834
34571,16812,65835
34572,16812,65836
34573,16813,65813
34574,16813,65814
34575,16813,65815
34576,16813,65816
34577,16813,65817
34578,16813,65818
34579,16814,65807
34580,16814,65808
34581,16814,65809
34582,16814,65810
34583,16814,65811
34584,16814,65812
34585,16815,65819
34586,16815,65820
34587,16815,65821
34588,16815,65822
34589,16815,65823
34590,16815,65824
34591,16817,65015
34592,16817,65016
34593,16817,65017
34594,16817,65018
34595,16817,65019
34596,16817,65020
34597,16829,68603
34598,16829,68604
34599,16829,68605
34600,16829,68606
34601,16829,68607
34602,16829,68608
34603,16832,64799
34604,16832,64800
34605,16832,64801
34606,16832,64802
34607,16832,64803
34608,16832,64804
34609,16833,68627
34610,16833,68628
34611,16833,68629
34612,16833,68630
34613,16833,68631
34614,16833,68632
34615,16834,67577
34616,16834,67578
