OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,LatStart,LongStart,LatEnd,LongEnd,SegLength,Shape_Length
15443,110459343061,W Kathryn Ave,M,S1400,43.111354,-88.007541,43.108629,-88.013747,676.4677586,0.000990435
15444,110459340325,W Manor Dr,M,S1740,43.17293,-88.009576,43.17303,-88.013098,366.628569,0.001651801
15445,110459340325,W Manor Dr,M,S1740,43.17293,-88.009576,43.17303,-88.013098,366.628569,0.002224234
15446,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.00123001
15447,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001514018
15448,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001214019
15449,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001212019
15450,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001279018
15451,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001209013
15452,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001166013
15453,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001242002
15454,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001238013
15455,110459338690,W Hope Ave,M,S1400,43.093608,-87.994524,43.093557,-88.00702,1112.650051,0.001192013
15456,110459339656,W Abert Ct,M,S1400,43.086826,-88.003123,43.086622,-88.003845,69.89441315,0.000756726
15457,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.001323801
15458,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.001366909
15459,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.001214536
15460,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.001218804
15461,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.00122042
15462,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.00129034
15463,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.00122073
15464,110459348251,W Lincoln Creek Dr,M,S1400,43.09923,-87.976839,43.100716,-87.986715,910.1491953,0.001211061
15465,1104429630304,W Bluemound Rd,M,S1200,43.036593,-88.066893,43.036542,-88.066108,74.14478078,0.000813297
15466,110459342583,W Wright St,M,S1400,43.063484,-88.040294,43.06346,-88.041492,106.7606611,0.001198242
15467,110459346572,W Meinecke Ave,M,S1400,43.062723,-88.039702,43.062712,-88.040282,51.68619895,0.000580108
15468,1102382665384,W Menomonee River Pkwy,M,S1400,43.05115,-88.016175,43.051532,-88.016109,46.78153377,0.000387659
15469,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001290113
15470,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001119023
15471,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001198021
15472,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001789031
15473,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001169033
15474,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001196021
15475,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001196022
15476,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.000279928
15477,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001250131
15478,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001288375
15479,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.00125413
15480,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001255208
15481,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001246132
15482,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001333065
15483,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001295046
15484,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001284158
15485,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001214134
15486,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001200019
15487,1102968780334,W Concordia Ave,M,S1400,43.078927,-88.014961,43.078666,-88.038065,2058.75296,0.001253146
15488,110459342056,W Pierce St,M,S1400,43.024049,-88.008489,43.024083,-88.00724,111.4123164,0.001249467
15489,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001203003
15490,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.00086303
15491,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001559009
15492,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.000407571
15493,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.000484021
15494,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001258593
15495,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001340696
15496,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001234026
15497,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001309077
15498,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001062025
15499,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001439037
15500,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001175022
15501,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001234016
15502,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001057021
15503,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001179565
15504,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001023026
15505,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.000143018
15506,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001736038
15507,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001240023
15508,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.000964024
15509,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001254034
15510,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.000876217
15511,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001283026
15512,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.002071041
15513,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001225003
15514,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001054003
15515,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001358004
15516,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001148003
15517,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001283004
15518,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001097003
15519,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001250002
15520,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.000967004
15521,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001454004
15522,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001258003
15523,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001246003
15524,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001239002
15525,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001256003
15526,110459347078,W Cleveland Ave,M,S1400,42.995656,-87.967808,42.994849,-88.011643,4001.99254,0.001220002
15527,110459340581,W Stuth Pl,M,S1400,43.002856,-88.000374,43.00101,-88.002749,322.8251678,0.001809652
15528,110459340581,W Stuth Pl,M,S1400,43.002856,-88.000374,43.00101,-88.002749,322.8251678,0.001352619
15529,110459340340,W Maple Ct,M,S1400,43.010499,-88.032055,43.010685,-88.029513,229.6675648,0.002560458
15530,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.004225062
15531,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001235002
15532,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001281048
15533,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001231051
15534,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001201041
15535,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001523056
15536,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001183053
15537,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001186053
15538,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001203041
15539,110459342912,W Florist Ave,M,S1400,43.126511,-87.95189,43.126623,-87.967369,1377.565902,0.001211052
15540,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001758056
15541,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001185028
15542,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.00124102
15543,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001196028
15544,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001608039
15545,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001209028
15546,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001189028
15547,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001202028
15548,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001201027
15549,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001248849
15550,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001196406
15551,110459346825,W Thurston Ave,M,S1400,43.120959,-87.950859,43.121479,-87.966241,1380.341432,0.001218164
15552,110459341362,W Eggert Pl,M,S1400,43.111004,-87.954073,43.111038,-87.957063,266.1914415,0.001137037
15553,110459341362,W Eggert Pl,M,S1400,43.111004,-87.954073,43.111038,-87.957063,266.1914415,0.000604162
15554,110459341362,W Eggert Pl,M,S1400,43.111004,-87.954073,43.111038,-87.957063,266.1914415,0.00124905
15555,110459342767,W Cameron Ave,M,S1400,43.107237,-87.94803,43.108237,-87.956512,795.5692678,0.001055137
15556,110459342767,W Cameron Ave,M,S1400,43.107237,-87.94803,43.108237,-87.956512,795.5692678,0.001234525
15557,110459342767,W Cameron Ave,M,S1400,43.107237,-87.94803,43.108237,-87.956512,795.5692678,0.001233162
15558,110459342767,W Cameron Ave,M,S1400,43.107237,-87.94803,43.108237,-87.956512,795.5692678,0.001233012
15559,110459342767,W Cameron Ave,M,S1400,43.107237,-87.94803,43.108237,-87.956512,795.5692678,0.001317936
15560,110459342767,W Cameron Ave,M,S1400,43.107237,-87.94803,43.108237,-87.956512,795.5692678,0.002667837
15561,110459342452,W Walker St,M,S1400,43.022156,-87.911235,43.02217,-87.918237,624.1759426,0.001402004
15562,110459342452,W Walker St,M,S1400,43.022156,-87.911235,43.02217,-87.918237,624.1759426,0.001396
15563,110459342452,W Walker St,M,S1400,43.022156,-87.911235,43.02217,-87.918237,624.1759426,0.001396005
15564,110459342452,W Walker St,M,S1400,43.022156,-87.911235,43.02217,-87.918237,624.1759426,0.001402004
15565,110459342452,W Walker St,M,S1400,43.022156,-87.911235,43.02217,-87.918237,624.1759426,0.001406007
15566,1104470391428,W Washington St,M,S1400,43.020071,-87.916841,43.020114,-87.91826,126.6046855,0.001145535
15567,1104470391428,W Washington St,M,S1400,43.020071,-87.916841,43.020114,-87.91826,126.6046855,0.000274117
15568,110459342016,W Oregon St,M,S1400,43.028383,-87.91123,43.028404,-87.913972,244.4163452,0.001340037
15569,110459342016,W Oregon St,M,S1400,43.028383,-87.91123,43.028404,-87.913972,244.4163452,0.001402044
15570,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.001557016
15571,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.000127474
15572,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.000173576
15573,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.003715885
15574,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.001402237
15575,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.001403014
15576,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.001412045
15577,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.001408014
15578,1102968781807,W Virginia St,M,S1400,43.026313,-87.911044,43.025315,-87.922532,1081.355537,0.000669349
15579,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.00119332
15580,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.000343091
15581,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.000696149
15582,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.002787386
15583,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.001170033
15584,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.001938846
15585,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.000730976
15586,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.000506871
15587,1102213932264,W Windlake Ave,M,S1400,43.011788,-87.919894,43.004641,-87.928209,1141.841123,0.001598586
15588,110459346491,W Langlade St,M,S1400,43.127355,-88.030809,43.128155,-88.034784,392.5265554,0.003282163
15589,110459346491,W Langlade St,M,S1400,43.127355,-88.030809,43.128155,-88.034784,392.5265554,0.00094277
15590,110459344163,W Spokane St,M,S1400,43.143555,-87.985575,43.144552,-87.995528,916.4174865,0.001383014
15591,110459344163,W Spokane St,M,S1400,43.143555,-87.985575,43.144552,-87.995528,916.4174865,0.000949357
15592,110459344163,W Spokane St,M,S1400,43.143555,-87.985575,43.144552,-87.995528,916.4174865,0.001713458
15593,110459344163,W Spokane St,M,S1400,43.143555,-87.985575,43.144552,-87.995528,916.4174865,0.000643935
15594,110459344163,W Spokane St,M,S1400,43.143555,-87.985575,43.144552,-87.995528,916.4174865,0.00329703
15595,110459344163,W Spokane St,M,S1400,43.143555,-87.985575,43.144552,-87.995528,916.4174865,0.002159016
15596,110459342819,W Clinton Ave,M,S1400,43.150857,-87.975466,43.154679,-87.982365,819.8989282,0.008326802
15597,110459347296,W Lancaster Ave,M,S1400,43.1101,-87.939174,43.110131,-87.944028,432.1070819,0.001187123
15598,110459347296,W Lancaster Ave,M,S1400,43.1101,-87.939174,43.110131,-87.944028,432.1070819,0.001217028
15599,110459347296,W Lancaster Ave,M,S1400,43.1101,-87.939174,43.110131,-87.944028,432.1070819,0.001266026
15600,110459347296,W Lancaster Ave,M,S1400,43.1101,-87.939174,43.110131,-87.944028,432.1070819,0.001184003
15601,110459347160,W Fairmount Ave,M,S1400,43.108133,-87.94655,43.108167,-87.950285,332.5129851,0.001280008
15602,110459347160,W Fairmount Ave,M,S1400,43.108133,-87.94655,43.108167,-87.950285,332.5129851,0.000599044
15603,110459347160,W Fairmount Ave,M,S1400,43.108133,-87.94655,43.108167,-87.950285,332.5129851,0.001224092
15604,110459347160,W Fairmount Ave,M,S1400,43.108133,-87.94655,43.108167,-87.950285,332.5129851,0.000632052
15605,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.001096265
15606,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.001218082
15607,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.001267079
15608,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.00123207
15609,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.00123408
15610,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.001183072
15611,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.001190072
15612,110459347161,W Fairmount Ave,M,S1400,43.108263,-87.936942,43.108381,-87.946543,854.7863348,0.001181073
15613,110459347795,W Potawatomi Cir,M,S1400,43.031435,-87.933198,43.029558,-87.936448,511.9510067,0.005072098
15614,110459341805,W Luebbe Ln,M,S1400,43.162488,-87.974886,43.162457,-87.982586,684.8416944,0.000727008
15615,110459341805,W Luebbe Ln,M,S1400,43.162488,-87.974886,43.162457,-87.982586,684.8416944,0.001165008
15616,110459341805,W Luebbe Ln,M,S1400,43.162488,-87.974886,43.162457,-87.982586,684.8416944,0.001159013
15617,110459341805,W Luebbe Ln,M,S1400,43.162488,-87.974886,43.162457,-87.982586,684.8416944,0.001165017
15618,110459341805,W Luebbe Ln,M,S1400,43.162488,-87.974886,43.162457,-87.982586,684.8416944,0.001162009
